#device_id,rssi_1,snr_1,rssi_2,snr_2,rssi_3,snr_3,spreading_factor,ts,lat,long,alt,rssi_mean,snr_mean,rssi_std,snr_std,rssi_diff12,rssi_diff13,rssi_diff23,snr_diff12,snr_diff13,snr_diff23,link_1,link_2,link_3,rssi_prod12,rssi_prod13,snr_prod12,snr_prod13,rssi_ratio12,rssi_ratio13,snr_ratio12,snr_ratio13,x,y,log_x,log_y
3,-120.07727225205687,-12.503505188271198,-106.64138141856822,5.084488500030829,-115.03170465991792,0.7426405195322581,12.0,1575458779.100001,42.47333735304165,-9.011364485473063,48.1,-113.33333333333333,-2.5,6.027713773341708,8.960468737739115,-12.0,-5.0,7.0,-17.3,-12.7,4.6,-131.5,-102.2,-113.8,12733.0,13566.0,-60.0,-2.5,1.1121495327102804,1.043859649122807,-2.604166666666667,-62.5,171.24878727760128,399.862205223734,5.148939869390617,5.993617740381996
3,-119.00885128479501,-0.7952133260809803,-109.39053274006743,10.058612195893303,-115.59278662457213,0.7169158934692116,7.0,1575458818.035832,42.472759217957524,-9.011616818720768,55.5,-113.0,3.6,5.291502622129181,5.46168472176855,-10.0,-2.0,8.0,-10.3,-2.0,8.3,-117.5,-97.2,-113.5,12519.0,13455.0,-4.9,-0.75,1.0934579439252337,1.017391304347826,-0.0510204081632653,-0.3333333333333333,150.5288344309059,335.9551530244377,5.0207759331162825,5.819949844418002
3,-104.41973399605936,3.8558182732932957,-110.11946873400873,3.7092385883034233,-116.6980460548131,-3.7597337739789656,12.0,1575458857.718493,42.4731155570978,-9.011563760224501,55.5,-111.33333333333333,1.4666666666666666,4.932882862316247,4.562163229580166,1.0,9.0,8.0,0.20000000000000018,8.0,7.8,-103.8,-105.0,-120.8,11772.0,12636.0,16.8,-15.959999999999999,0.9908256880733946,0.9230769230769231,1.05,-1.105263157894737,154.88565046987392,375.3448815904359,5.049122728657991,5.930505961256362
3,-103.48093851730378,7.37471464877153,-107.86471152555524,4.487877381868861,-116.48712977232438,-2.251478480022367,10.0,1575458855.397331,42.47295916214769,-9.011489325632072,55.3,-109.0,3.133333333333333,6.557438524302,4.562163229580166,8.0,13.0,5.0,3.2,9.0,5.8,-94.8,-106.0,-116.8,11220.0,11730.0,28.8,-12.96,0.9272727272727272,0.8869565217391304,1.8,-4.0,160.99773145534425,358.056983805228,5.087582331772263,5.883481105154596
3,-96.26529387997104,11.110389862647224,-106.6617624868169,8.265974016756607,-114.51140471893852,-0.14441886167829454,10.0,1575458874.003241,42.4727116505953,-9.011274393072014,55.5,-105.66666666666667,6.466666666666666,10.066445913694334,5.6047598818623205,12.0,20.0,8.0,2.8000000000000007,10.8,7.999999999999999,-84.0,-98.8,-114.8,10165.0,10925.0,90.19999999999999,2.2,0.8878504672897196,0.8260869565217391,1.3414634146341464,55.0,178.64658490655296,330.69705680427046,5.190991503674154,5.804222072848432
3,-106.49079885078898,12.092475533708647,-108.50062297930589,7.957135709183502,-116.67091136969721,0.547345054031334,8.0,1575458889.153377,42.472549225145684,-9.011497792113959,52.5,-110.0,6.566666666666666,5.0,5.78475006662633,5.0,10.0,5.0,3.5,11.3,7.8,-93.5,-102.0,-114.8,11550.0,12075.0,92.0,2.3000000000000003,0.9545454545454546,0.9130434782608695,1.4375,57.5,160.30251944077864,312.74254760367126,5.083281604604831,5.748572737506273
3,-90.84933577343182,8.010034767376187,-113.03365786981907,-0.33481156750895347,-120.50725142566623,-6.991687576871192,10.0,1575459024.533933,42.4719636742766,-9.011773283243443,73.4,-108.0,0.4333333333333333,15.716233645501712,7.600219295081777,25.0,29.0,4.0,7.5,15.2,7.7,-82.0,-114.5,-126.2,10350.0,10710.0,4.0,-57.6,0.782608695652174,0.7563025210084033,16.0,-1.1111111111111112,137.68099308816835,248.01575453525288,4.9321762817961465,5.517516165689083
3,-95.26163517167284,7.8677905580980685,-118.51962461130212,-13.982098565810768,-120.77118991514655,-15.019002076156081,10.0,1575459182.939424,42.47126043717804,-9.011822591638076,57.3,-111.0,-7.233333333333333,13.856406460551018,12.773540360187278,24.0,24.0,0.0,21.5,22.7,1.1999999999999993,-87.5,-133.0,-134.2,11305.0,11305.0,-105.0,-114.0,0.7983193277310925,0.7983193277310925,-0.5357142857142857,-0.493421052631579,133.63211082220394,170.2799256601341,4.902545953559491,5.14329921025596
3,-78.59808285758449,9.535061967977741,-120.96072619744123,-5.837722706929403,-117.51595184385927,-14.415095912439543,11.0,1575459559.505935,42.47056527715282,-9.012419679566733,55.19,-105.66666666666667,-3.8333333333333335,22.233608194203057,12.086493839543929,38.0,39.0,1.0,14.5,24.0,9.5,-71.0,-123.5,-134.0,9440.0,9520.0,-49.5,-135.0,0.6779661016949152,0.6722689075630253,-1.6363636363636365,-0.6,84.60316263703525,93.43693647269959,4.449722229159521,4.547932272816738
3,-72.91040829728327,9.672223185836481,-118.8865075537405,-11.526517380645409,-117.58998866308794,-15.688816415530097,9.0,1575459974.234719,42.4595026524484,-9.013435265301343,71.0,-102.66666666666667,-6.066666666666666,28.29016319029166,13.858330827820982,49.0,49.0,0.0,22.0,25.6,3.6000000000000014,-60.2,-131.2,-134.8,8330.0,8330.0,-119.56,-154.84000000000003,0.5882352941176471,0.5882352941176471,-0.8032786885245903,-0.620253164556962,1.2099169022468272,-1129.4255983541436,0.7929549140294431,-7.030349476508592
4,-89.94782014771029,10.140631962439098,-96.08213845175936,7.146709618484559,-103.71239141613232,-8.513505517353188,12.0,1589005415.433549,42.475864752211045,-9.01324325193578,15.100000381459727,-96.0,2.6666666666666665,7.211102550927978,9.699656351300975,4.0,14.0,10.0,1.5,17.5,16.0,-81.0,-86.5,-112.5,8460.0,9360.0,67.5,-76.5,0.9574468085106383,0.8653846153846154,1.2,-1.0588235294117647,16.976796283351327,679.2409094086617,2.8890818309286086,6.522447013970478
5,-93.31409139443574,8.525919780900958,-93.92185981995962,7.820498323605996,-114.22610038455353,2.244724360939602,11.0,1589005779.383858,42.475961367752404,-9.013032050123334,35.599998474121094,-100.0,6.0,12.165525060596439,3.6386810797320503,2.0,22.0,20.0,0.1999999999999993,6.3999999999999995,6.2,-83.8,-86.0,-112.2,8648.0,10488.0,65.6,14.76,0.9787234042553191,0.8070175438596491,1.025,4.555555555555555,34.31930518705421,689.9207913505201,3.5644297036015566,6.538025188182096
4,-92.17403953175958,7.8888428095193435,-93.48546254544145,7.501665355949068,-112.2798659415115,1.9555528052575732,11.0,1589008250.255359,42.47570219193971,-9.013472849984462,23.399999518530276,-99.33333333333333,5.666666666666667,11.930353445448855,2.753785273643051,3.0,22.0,19.0,0.5,5.0,4.5,-83.5,-87.0,-110.5,8554.0,10283.0,52.5,18.75,0.9680851063829787,0.8053097345132744,1.0714285714285714,3.0,-1.8762909956829326,661.2714970153288,-1.0565016154368088,6.495675588199644
5,-93.22133291849882,7.6068399695477735,-92.92061333398274,7.986843466762586,-113.03304047057476,2.1392156643536318,12.0,1589008520.314254,42.47593791460504,-9.013296707490449,27.700000752939452,-99.33333333333333,5.666666666666667,11.846237095944574,4.041451884327381,1.0,21.0,20.0,0.0,7.0,7.0,-84.0,-85.0,-112.0,8556.0,10396.0,64.0,8.0,0.989247311827957,0.8141592920353983,1.0,8.0,12.587376410188142,687.3282804409324,2.6091411565596414,6.534265875936302
4,-89.5180743652772,8.668386734270781,-96.34686883421676,7.0865959760528305,-116.81415076590409,1.0164833566372324,12.0,1589010091.253305,42.47558365995296,-9.013113271725743,88.19999594824219,-99.66666666666667,5.666666666666667,13.613718571108091,4.163331998932266,6.0,26.0,20.0,2.0,8.0,6.0,-80.0,-88.0,-114.0,8455.0,10235.0,63.0,9.0,0.9368421052631579,0.7739130434782608,1.2857142857142858,9.0,27.649919415033757,648.1689711999541,3.355150630418006,6.475693039057584
5,-86.18065464589793,7.963060938635887,-95.7897625165115,7.811014831564327,-108.20729005245735,-11.403078092844103,12.0,1589010447.259725,42.47593348805066,-9.01308104555965,22.500000381459728,-96.0,2.0,8.54400374531753,11.092339699089639,7.0,17.0,10.0,0.8000000000000007,19.6,18.8,-79.2,-87.0,-115.8,8360.0,9240.0,70.4,-95.04000000000002,0.9263157894736842,0.8380952380952381,1.1,-0.8148148148148149,30.29612100737459,686.8389691193819,3.443494160389365,6.533554754025317
4,-89.743300910672,9.038149590473873,-96.21744810241128,8.181398905277355,-104.08215512306899,-10.727265115620044,12.0,1589011930.259723,42.47717146958676,-9.013215540236079,48.79999923705055,-95.66666666666667,1.7666666666666668,8.020806277010644,11.50492648100514,7.0,16.0,9.0,1.2000000000000002,20.5,19.3,-79.0,-87.2,-115.5,8360.0,9152.0,70.2,-103.5,0.9263157894736842,0.8461538461538461,1.153846153846154,-0.782608695652174,19.252299477373757,823.6854481198878,3.0082683415439413,6.7150020386246885
5,-86.98260960982341,8.854708412098827,-91.01456717459075,7.158004440620272,-113.39219931046885,0.06911422819369051,12.0,1589012290.343841,42.47584066447701,-9.01317807538273,22.29999923705055,-98.66666666666667,5.5,13.613718571108091,4.12189276910499,6.0,26.0,20.0,1.2999999999999998,7.7,6.4,-79.5,-86.8,-113.2,8272.0,10032.0,61.2,6.800000000000001,0.9361702127659575,0.7719298245614035,1.1805555555555556,10.625,22.32866773985943,676.5782512886346,3.1496829793817573,6.518525046141264
4,-89.41424562431304,7.88774872620203,-94.04375254194369,8.403214461447918,-115.2105559953012,0.536128963155515,12.0,1589013750.233805,42.47718045568976,-9.012958634951154,77.9000015258789,-99.33333333333333,5.3999999999999995,14.011899704655802,4.507771067833858,7.0,27.0,20.0,0.39999999999999947,7.999999999999999,7.6,-79.8,-87.2,-114.8,8360.0,10120.0,63.959999999999994,1.64,0.9263157894736842,0.7652173913043478,1.0512820512820513,40.99999999999999,40.34767806154926,824.6787719460401,3.7220162666052405,6.716205801932233
5,-89.33756115287031,9.613963020441126,-93.4231314869568,7.548550243956091,-114.27998128719553,-0.8836195103930102,12.0,1589014117.305523,42.47603922881223,-9.013230982498143,41.5,-99.33333333333333,5.5,13.796134724383252,5.356304696336832,5.0,26.0,21.0,2.6000000000000005,10.3,7.7,-79.2,-86.8,-115.5,8366.0,10235.0,70.56,-4.9,0.9468085106382979,0.7739130434782608,1.3611111111111112,-19.6,17.9842821045708,698.5275529040041,2.9436113791458287,6.550405182756532
4,-91.51720198642744,9.14321544311749,-95.05024452278232,8.17092004030653,-115.47543218871876,0.7160597357038683,12.0,1589015507.250034,42.47592546831929,-9.01339268727742,23.79999923705055,-99.66666666666667,5.8999999999999995,13.613718571108091,4.942671342502958,6.0,26.0,20.0,0.5,8.8,8.3,-80.0,-86.5,-114.8,8455.0,10235.0,76.5,1.8,0.9368421052631579,0.7739130434782608,1.0588235294117647,45.0,4.706145227315842,685.9524680139764,1.7415437041526356,6.532265102076185
5,-90.22554149037519,11.749077205310522,-94.46513671882569,8.70659052450767,-116.0599056385298,0.9258963480544944,12.0,1589015948.240305,42.475875120738515,-9.01333997582976,35.400001525878906,-99.66666666666667,7.066666666666666,13.613718571108091,5.367805262240177,6.0,26.0,20.0,2.1999999999999993,10.2,8.0,-77.8,-86.0,-114.0,8455.0,10235.0,100.8,11.2,0.9368421052631579,0.7739130434782608,1.2444444444444445,11.2,9.034463908790956,680.3870464351396,2.3060255586778853,6.524130494824772
4,-87.75799787166147,8.534277358392506,-95.4057139877968,7.835148503031032,-115.90242549782467,-0.025986233067486653,12.0,1589017435.311357,42.47593580537127,-9.013227616259934,52.29999923705055,-99.66666666666667,5.966666666666666,13.613718571108091,5.0063293272949325,6.0,26.0,20.0,0.6999999999999993,9.0,8.3,-79.8,-86.5,-114.8,8455.0,10235.0,78.19999999999999,1.8399999999999999,0.9368421052631579,0.7739130434782608,1.0823529411764705,45.99999999999999,18.26069552847389,687.0951257401098,2.958066518307442,6.533927092532872
4,-89.95246557344697,9.035331178099192,-93.2677379163917,7.297090192429385,-113.9905176611308,-0.7129131756188326,12.0,1589019257.250788,42.475819467345836,-9.013213933233187,25.500000381459728,-99.0,4.8999999999999995,14.177446878757825,4.992995093127972,6.0,27.0,21.0,1.5,9.3,7.8,-79.5,-87.0,-115.8,8272.0,10120.0,59.5,-6.800000000000001,0.9361702127659575,0.7652173913043478,1.2142857142857142,-10.625,19.384256024686838,674.2351204084778,3.0147628393916666,6.515060956752006
5,-89.49835076555661,7.250140800855452,-92.59244222037528,7.214220165645072,-112.75320047216677,-1.623000513811799,11.0,1589019513.309449,42.475904152431525,-9.01321485784009,19.5,-99.33333333333333,4.766666666666667,13.796134724383252,5.173329037798903,5.0,26.0,21.0,0.5,9.2,8.7,-81.0,-86.5,-116.2,8366.0,10235.0,60.0,-9.6,0.9468085106382979,0.7739130434782608,1.0666666666666667,-6.666666666666667,19.30833336444683,683.5962097805198,3.011031312375216,6.5288291896807005
4,-89.5833553402506,8.986491258551105,-94.09844768212801,6.77495627397779,-116.25644980000048,-0.32231286155731187,12.0,1589021102.297545,42.475832589159054,-9.01329555822694,22.10000038145973,-99.0,5.0,14.177446878757825,4.5431266766402185,6.0,27.0,21.0,1.1999999999999993,8.399999999999999,7.2,-79.8,-87.0,-115.2,8272.0,10120.0,57.39999999999999,-1.64,0.9361702127659575,0.7652173913043478,1.1714285714285713,-40.99999999999999,12.681746398830764,675.6856056416199,2.6160625647797096,6.5172067716089845
5,-89.05137780861095,9.427064857588926,-91.8566396970751,8.19923545870095,-106.18322865143536,-11.838558314413635,12.0,1589021439.335505,42.475805786974746,-9.013468894785714,53.900001525878906,-95.33333333333333,2.0,7.767453465154029,12.134661099511597,4.0,15.0,11.0,1.0,21.5,20.5,-79.5,-84.5,-116.0,8277.0,9256.0,80.75,-114.0,0.956989247311828,0.8557692307692307,1.1176470588235294,-0.7916666666666666,-1.551515991576844,672.7228921881699,-0.9366876890220773,6.512818887184728
4,-89.10553033993476,8.280832175412687,-96.17222478917877,6.022012119676861,-114.74625186375575,-0.515392164882805,12.0,1589050853.297155,42.47568045690256,-9.013059182120704,78.0999984741211,-99.33333333333333,4.533333333333334,14.011899704655802,4.244211744639202,7.0,27.0,20.0,2.2,8.2,6.0,-80.0,-89.2,-115.2,8360.0,10120.0,46.4,-1.6,0.9263157894736842,0.7652173913043478,1.3793103448275863,-40.0,32.09140334982508,658.8689060086114,3.499273531122636,6.492041188031785
5,-88.82133787059884,10.007908114960543,-96.71548102012888,6.660352667777314,-116.35025506012212,0.5765146816583533,12.0,1589052111.288483,42.47583439458453,-9.01309280365892,45.900001525878906,-100.66666666666667,5.966666666666666,12.897028081435403,4.966219219218312,7.0,25.0,18.0,2.999999999999999,9.7,6.7,-79.8,-89.8,-114.5,8730.0,10350.0,73.44,5.1,0.9278350515463918,0.782608695652174,1.4166666666666665,20.4,29.33062294224175,675.8851773738115,3.412157860304004,6.51750165346687
4,-88.38843791938557,9.789559311843167,-98.08689250784474,5.563815955993345,-112.72183229578287,1.9786950357981214,12.0,1589052700.291702,42.475656188958936,-9.0132094737381,43.0,-100.33333333333333,5.433333333333334,13.316656236958787,4.261846235299126,8.0,26.0,18.0,3.7,8.5,4.8,-79.5,-91.2,-114.0,8633.0,10235.0,55.1,9.5,0.9175257731958762,0.7739130434782608,1.6379310344827587,9.5,19.750440539733045,656.186327520564,3.0325674772818445,6.487967581808792
5,-86.74687904959832,10.911055217341591,-93.48010039456392,7.1119497933000515,-105.06652164812817,-10.669702031832463,11.0,1589053945.355191,42.47588871574256,-9.013231871021185,28.500000381459728,-96.0,2.2000000000000006,7.54983443527075,11.656757696718243,6.0,15.0,9.0,2.2,21.2,19.0,-79.0,-87.2,-115.2,8455.0,9256.0,78.0,-112.0,0.9368421052631579,0.8557692307692307,1.2820512820512822,-0.8928571428571429,17.911322414569796,681.8898381826873,2.9397608122490224,6.52633355546782
4,-89.36748999601032,11.079739392603216,-95.66240332055325,6.621804620913057,-117.46178426518426,1.0272578564106363,12.0,1589054527.291557,42.475769774132445,-9.013148806853609,40.20000075293945,-99.66666666666667,6.266666666666667,13.613718571108091,4.940985056983409,6.0,26.0,20.0,3.8000000000000007,9.8,6.0,-78.2,-88.0,-114.0,8455.0,10235.0,75.60000000000001,10.8,0.9368421052631579,0.7739130434782608,1.542857142857143,10.8,24.732007564404118,668.7420326002011,3.2477356475174703,6.506892612273632
4,-90.06645276349046,8.958100708419142,-93.70008730795182,7.3003661511958216,-114.73750509570357,0.30612495712353166,12.0,1589055357.277337,42.47580028649334,-9.013268734119599,33.79999923705055,-99.33333333333333,5.1000000000000005,14.011899704655802,4.00374824383352,7.0,27.0,20.0,0.7999999999999998,7.3,6.5,-80.2,-88.0,-114.5,8360.0,10120.0,54.6,3.9,0.9263157894736842,0.7652173913043478,1.1142857142857143,15.6,14.884366324302913,672.1148689734138,2.7653353754749235,6.511915997061514
5,-87.3901849720994,7.975873500136298,-96.46747942067189,7.60358996539739,-116.95978623870248,1.5587373013254981,12.0,1589057570.332288,42.47600258363883,-9.013077555287039,25.700000752939452,-99.66666666666667,5.766666666666667,13.613718571108091,4.308518693627002,6.0,26.0,20.0,0.5,7.7,7.2,-80.5,-87.0,-114.2,8455.0,10235.0,68.0,6.800000000000001,0.9368421052631579,0.7739130434782608,1.0625,10.625,30.582719323639253,694.4767954361022,3.4526101141652665,6.544597646947964
4,-85.73111964217556,8.95231516183833,-96.56368739461082,7.307646061624709,-113.5675789771764,1.1296282637922404,12.0,1589058187.259959,42.47582031092738,-9.013159655319711,10.500000381459728,-99.66666666666667,5.666666666666667,13.613718571108091,4.355838993045236,6.0,26.0,20.0,2.1999999999999993,8.399999999999999,6.2,-79.8,-88.0,-114.2,8455.0,10235.0,64.39999999999999,7.359999999999999,0.9368421052631579,0.7739130434782608,1.3142857142857143,11.499999999999998,23.841202614426443,674.3283699125673,3.2125036703227434,6.515199046526987
5,-89.81833072259012,10.516426984763301,-96.21416406741128,8.310785721938542,-112.54337946543778,0.9497539932081032,11.0,1589059383.225248,42.47586639091351,-9.013212608653742,27.29999923705055,-100.0,6.333333333333333,13.228756555322953,5.204164998665331,5.0,25.0,20.0,2.5,10.0,7.5,-79.5,-87.0,-114.5,8550.0,10350.0,84.0,5.25,0.9473684210526315,0.782608695652174,1.3125,21.0,19.49302180920672,679.4220515790754,3.0200844286443926,6.5227132697247345
5,-88.81513117380548,9.081145149147847,-94.16210820274262,7.914927029798277,-113.45408032649931,-0.4633452709033218,12.0,1589051202.29495,42.47595246097158,-9.013430164476864,29.899999518530276,-99.66666666666667,5.7,13.613718571108091,5.179768334587948,6.0,26.0,20.0,1.7000000000000002,9.7,8.0,-79.5,-87.2,-115.2,8455.0,10235.0,74.1,-1.9000000000000001,0.9368421052631579,0.7739130434782608,1.217948717948718,-47.5,1.628763184496845,688.9362357978433,0.966513463522659,6.53659918143388
5,-88.36279776559617,8.04149716636808,-94.10171024103485,7.294067123898616,-105.04785658919226,-11.48915678414037,11.0,1589053020.272924,42.47572172168273,-9.013187001063724,29.899999518530276,-96.0,1.6666666666666667,8.18535277187245,10.99878781199698,5.0,16.0,11.0,1.6000000000000005,19.8,18.2,-80.2,-86.8,-116.0,8366.0,9345.0,63.36000000000001,-96.80000000000001,0.9468085106382979,0.8476190476190476,1.2222222222222223,-0.8,21.595749303589074,663.4303148088698,3.117761804676255,6.498930004044526
5,-89.83504225703682,9.317435968476271,-90.70887515126157,5.720079595781498,-113.62920390084685,0.6083965150554939,12.0,1589054843.225024,42.47606692920311,-9.013091448181676,25.399999518530276,-99.33333333333333,4.933333333333334,13.796134724383252,4.0698075302566,5.0,26.0,21.0,2.7,8.0,5.3,-80.5,-88.2,-114.5,8366.0,10235.0,49.3,4.25,0.9468085106382979,0.7739130434782608,1.4655172413793105,17.0,29.44192585147856,701.5895541111629,3.4158207981235633,6.554772872244921
4,-89.81637476564376,7.344955053787547,-93.41985601716121,7.7558548653335055,-117.52218353929409,0.035851544784823,12.0,1589055537.215347,42.475988360413275,-9.01300182260658,18.399999518530276,-99.0,4.733333333333333,14.177446878757825,4.7920072342738935,6.0,27.0,21.0,0.0,8.3,8.3,-80.5,-86.5,-115.8,8272.0,10120.0,56.25,-6.0,0.9361702127659575,0.7652173913043478,1.0,-9.375,36.80139079219566,692.9045600831912,3.6323458953930094,6.542334429555896
5,-90.8851391924069,8.630874993947666,-95.20234757663233,8.519773494468502,-116.59492817875237,1.1950168653742361,12.0,1589055584.315055,42.477032495981554,-9.013042718065854,25.500000381459728,-100.0,5.8999999999999995,13.228756555322953,4.246174749112429,5.0,25.0,20.0,-0.3000000000000007,7.199999999999999,7.5,-81.8,-86.5,-114.0,8550.0,10350.0,69.69999999999999,8.2,0.9473684210526315,0.782608695652174,0.9647058823529411,8.2,33.4433236507087,808.323305800713,3.539315180440589,6.6961984735672
4,-87.04596250201448,9.705996901908502,-97.36361778317632,7.375812832533236,-113.59515547452112,0.1426666931231857,12.0,1589057354.258073,42.47587437646319,-9.012921323070994,37.29999923705055,-99.66666666666667,6.333333333333333,13.613718571108091,4.856267428111155,6.0,26.0,20.0,3.0,9.5,6.5,-78.5,-87.5,-114.0,8455.0,10235.0,78.75,10.5,0.9368421052631579,0.7739130434782608,1.4,10.5,43.41148516808096,680.304774240624,3.793498110944359,6.524009745300386
5,-89.11141217119258,8.30064461683358,-93.4186420700657,7.565781931653099,-104.22085341614843,-11.238656148801542,12.0,1589058498.271752,42.47593720270666,-9.013125911532997,27.29999923705055,-96.0,1.6000000000000003,8.18535277187245,11.784735890124988,5.0,16.0,11.0,0.8000000000000007,20.8,20.0,-80.2,-86.0,-117.0,8366.0,9345.0,70.4,-105.60000000000001,0.9468085106382979,0.8476190476190476,1.1,-0.7333333333333334,26.612021267720962,687.24958719398,3.318251231075648,6.534151544231734
4,-89.21728379064545,8.709010328497218,-94.80555738550068,5.022929315998735,-113.68098827450336,-0.9357537352881651,12.0,1589059199.301983,42.47592792905152,-9.013199366204681,30.5,-99.33333333333333,4.3999999999999995,13.051181300301263,4.256759330758552,6.0,25.0,19.0,2.999999999999999,8.399999999999999,5.4,-80.8,-89.8,-114.2,8455.0,10146.0,42.64,-1.64,0.9368421052631579,0.7807017543859649,1.5769230769230766,-40.99999999999999,20.58040495277519,686.224477355022,3.0717857248427656,6.532660989004015
5,-95.83890949634733,8.535389204328194,-110.94157446008998,3.8282622986851154,-107.3887439580594,3.832580401525199,11.0,1589070339.380038,42.47572785978799,-9.012271185040873,22.0,-105.66666666666667,5.233333333333333,8.082903768654761,2.8919428302325296,16.0,10.0,-6.0,5.5,4.3,-1.2000000000000002,-88.5,-110.0,-102.8,10961.0,10379.0,25.5,35.7,0.8584070796460177,0.9065420560747663,2.8333333333333335,2.0238095238095237,96.7965600659975,664.1088209638758,4.582889403272872,6.499950667815382
7,-117.82492586247268,-5.888496969035507,-118.05316576278798,-1.8881906588679682,-116.26851308283962,-15.45075556225203,12.0,1589595495.438987,42.47797915877709,-9.013754703944445,22.500000381459728,-118.66666666666667,-8.066666666666666,0.5773502691896257,6.312949653952052,-1.0,0.0,1.0,-2.5999999999999996,9.399999999999999,12.0,-124.8,-121.2,-134.2,14042.0,14161.0,18.56,88.16,1.0084745762711864,1.0,1.8124999999999998,0.3815789473684211,-25.02029129537939,912.9674112191288,-3.258876668078551,6.8177949156971875
1,-110.28987287494098,4.156134057345301,-106.24139673204866,4.544626607397069,-116.839492565575,-12.909899524093627,12.0,1575451312.525759,42.47062343774906,-9.00172775275672,57.0,-111.66666666666667,-1.1000000000000003,6.429100507328636,9.880789442144794,-2.0,10.0,12.0,-0.7999999999999998,16.7,17.5,-104.8,-102.0,-131.5,11663.0,12971.0,21.0,-52.5,1.0186915887850467,0.9159663865546218,0.8400000000000001,-0.336,962.5541316788352,99.8660087810174,6.87062866861028,4.61379299033524
1,-113.31052677061278,0.2659530487020647,-115.54203549652824,-0.752201484076016,-120.86955693887022,-12.330794423951243,10.0,1575453144.452415,42.470678629275326,-9.005554195729458,71.0,-117.0,-3.8333333333333335,2.6457513110645907,7.295432360959378,4.0,5.0,1.0,1.7,13.399999999999999,11.7,-112.8,-118.5,-131.2,13452.0,13566.0,-0.6,-14.639999999999999,0.9661016949152542,0.957983193277311,-2.4,-0.09836065573770492,648.3517081500761,105.96688009432441,6.475974493106387,4.672519254718298
1,-113.32997285399604,-9.56340621512751,-92.97683193598503,5.966639858988624,-118.90441178571953,-15.225246362426072,12.0,1575454281.959137,42.47549258440283,-9.009838608832732,-18.79999923705055,-110.33333333333333,-6.233333333333333,13.316656236958787,10.91619591860339,-22.0,2.0,24.0,-14.8,6.5,21.3,-126.0,-89.2,-134.5,11115.0,13923.0,-52.199999999999996,139.5,1.231578947368421,0.9831932773109243,-1.5517241379310345,0.5806451612903226,296.54377842571114,638.1014798884864,5.69556136853168,6.460063252235602
1,-114.70643897429694,-3.014189978996836,-108.95905640456864,4.8676376763297515,-113.90658050493417,4.279266841425419,10.0,1575455182.785289,42.479003571277985,-9.008919346041397,-5.199999809255137,-112.0,1.6666666666666667,4.58257569495584,4.772141378179541,-9.0,-6.0,3.0,-8.8,-7.6,1.2000000000000002,-120.8,-103.0,-107.2,12636.0,12987.0,-19.0,-14.44,1.0833333333333333,1.054054054054054,-0.76,-1.0,372.027615230582,1026.2059690682488,5.921652452374055,6.934597743927622
1,-112.39493449659837,-1.2580291999631872,-91.14536032166508,13.5090507422155,-114.93092550774011,1.5411626825576472,7.0,1575455385.343985,42.47938997149062,-9.010889335760663,-2.200000047583715,-106.33333333333333,4.733333333333333,14.153915830374762,7.29474696842415,-25.0,-1.0,24.0,-13.8,-2.8,11.0,-115.8,-77.0,-112.0,10350.0,13110.0,-10.4,-1.6,1.2777777777777777,1.0087719298245614,-0.06153846153846154,-0.4,210.26496816384318,1068.918648572753,5.35311311894063,6.975337895194314
1,-118.54619751354639,0.6461463179241291,-93.6403194027503,13.022172416759236,-108.24130876986918,7.049654821235315,7.0,1575455454.217394,42.47932695281277,-9.01093010077949,-9.5,-106.0,6.6000000000000005,11.532562594670797,6.835202996254026,-22.0,-5.0,17.0,-13.600000000000001,-5.6,8.0,-114.8,-79.2,-104.2,10695.0,12650.0,2.7600000000000002,1.16,1.2365591397849462,1.0454545454545454,0.014492753623188406,0.034482758620689655,206.91761193719532,1061.9525639232788,5.337141904778604,6.968805752626836
1,-115.94209849489098,0.8699147635037958,-85.47310140465966,6.02802835524823,-113.02055945353646,1.7450030497364555,12.0,1575455525.927459,42.479442802374855,-9.011459644616608,-2.200000047583715,-104.66666666666667,2.5,17.039170558842745,2.930870177950569,-30.0,-1.0,29.0,-5.6,-1.3,4.3,-114.8,-79.2,-112.5,9775.0,13110.0,1.16,0.30000000000000004,1.3529411764705883,1.0087719298245614,0.034482758620689655,0.13333333333333333,163.43494195555343,1074.7585745162273,5.102515002346882,6.980781342420131
1,-104.78757684847416,6.270354336233344,-81.20295828589983,6.678573408833724,-107.8487654587341,5.608551838343034,11.0,1575455592.553307,42.480051854391434,-9.01254036823286,-4.099999904532558,-98.0,6.166666666666667,12.288205727444508,1.1547005383792517,-19.0,4.0,23.0,-2.0,0.0,2.0,-97.5,-76.5,-101.5,8652.0,11021.0,41.25,30.25,1.2261904761904763,0.9626168224299065,0.7333333333333333,1.0,74.69300020683264,1142.0831844288105,4.326685688622873,7.041484438424723
1,-89.74035725779729,11.111266608384147,-100.06753124257253,12.479139750585231,-117.56441855385555,-1.2461149130001536,11.0,1575455723.507218,42.4805507349368,-9.013018890962472,-7.099999904532558,-103.0,7.133333333333333,13.74772708486752,7.925486315257464,9.0,27.0,18.0,-1.0,13.2,14.2,-79.8,-87.8,-120.0,9100.0,10738.0,136.64,-22.4,0.91,0.7711864406779662,0.9180327868852459,-5.6,35.39984924944351,1197.2294399134526,3.5945646331353145,7.088600279464369
